Id,UPC/SKU,Name,Description,Type,Price,Cost,MSRP,OnHand,Location,MinQty,Taxable1,Taxable2,GroupAtSale,Active,Categories,Favorites,Notes,NotesType
"752","","KP peanuts original 24x50g","","S",10,0,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"753","","Cadbury snack 36x43g","","S",15,12,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"754","","Terry's orange 36x40g","","S",16,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"755","","Yorkie raisin& biscuit","","S",16,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"756","","Trebor softmints peppermint (blue)x40","","S",14,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"757","","Trebor spearmint (green)x40","","S",14,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"758","","Trebor softfruits x40","","S",14,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"759","","Skittles darkside 36x56.7g","","S",12.5,10.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"760","","Galaxy duet cookies 24x37G","","S",11.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"761","","Trebor extra strong spearmint (blue) x40","","S",14,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"762","","Clipper flints 24x9's","","S",8,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"763","","Yorker x48","","S",16,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"764","","Filter tubes 100's x5","","S",4,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"765","","Chewits mix x 84","","S",16,10.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"766","","Kinder chocolate with cereal 40x25p","","S",7.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"767","","Kinder chocolate medium bar 36x25p","","S",7,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"768","","Spiral pop 48x17g","","S",10,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"769","","Frozen plc eggs 18x5.5g","","S",10,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"770","","Winnie the pooh eggs 18x5.5g","","S",10,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"771","","Cars plc eggs 18x5.5g","","S",10,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"772","","Disney mix eggs 18x5.5g","","S",10,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"773","","Werther","","S",9,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"774","","Raw classic supernatural x12","","S",24,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"775","","Kitchen scourer x8","","S",2,0,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"776","","Exis electronic lighter x50","","S",8,5.7,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"777","","Spiral pops 48x17g","","S",9.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"778","","Galaxy minstrels 40x42g","","S",16,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"779","","Cadbury dairy milk 48x45g","","S",22,18,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"780","","Dairy milk caramel 48x45g","","S",22,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"781","","Dairy milk wholenut 48x45g","","S",22,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"782","","Munchies","","S",20,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"783","","Rowntrees fruit gums x36","","S",14,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"784","","Colgate total advance 12x75ml","","S",12,0,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"785","","Butterkist cinema x12","","S",7,4.8,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"786","","Butterkist sweet&salt x12","","S",7,4.8,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"787","","Butterkist toffee popcorn x12","","S",7,4.8,0,0,"",0,N,N,N,Y,"Cerez",,"",S
"788","","Cadbury dairmilk £1pm x17","","S",13,12,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"789","","Cadbury oreo £1pm. X15","","S",11.5,10.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"790","","Cadbury daim £1pm. X15","","S",11.5,10.7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"791","","Cadbury fruit&nut £1pm. X17","","S",13,12,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"792","","Cadbury caramel £1pm. X13","","S",10.5,9.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"793","","M&m chocolate x16. £1pm","","S",12,10.55,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"794","","M&m peanut x16. £1pm","","S",12,10.55,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"795","","Revels x16. £1pm","","S",12,10.55,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"796","","Maltesers x20. £1pm","","S",15,13,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"797","","Balconi roll hazelnut","","S",1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"798","","Cadbury caramel 48x48g","","S",22,19,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"799","","Cadbury wholenut 48x48g","","S",22,19,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"800","","Cadbury dairmilk 48x48g","","S",22,19,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"801","","Blunt Strawberry x25pcs","","S",14,11.75,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"802","","Maynards winegum £1pm 12x130g","","S",8.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"803","","Cadbury eclairs £1pm 12x130g","","S",8.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"804","","Bassetts jelly babies £1pm 12x130g","","S",8.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"805","","Extra gum spearmint","","S",8,6.9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"806","","Kitkat nibbler extra chocolate 24x43g","","S",8.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"807","","H&S extra volum 6x200ml","","S",9,7.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"808","","H&S smooth&silky 6x200ml","","S",9,7.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"809","","Cadbury giant buttons £1pm x12","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"810","","Galaxy minstrels £1pm x12","","S",9,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"811","","Murray mint x40","","S",15,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"812","","Rowntrees fruit pastilles £1pm x12","","S",8.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"813","","Milkybar buttons £1pm  12x85g","","S",8.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"814","","Lady fingers 300g","","S",1,0.68,0,0,"",0,N,N,N,Y,"Cake",,"",S
"815","","Lynx excite 6x150ml £3.29pm","","S",12,9.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"816","","Status stick bulb screw 15w=70w x12","","S",17,15,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"817","","Status Stıck bulb 20w=88w x12","","S",22,18.9,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"818","","Status stick bulbs bayonet 20w=88w x12","","S",22,18.6,0,0,"",0,N,N,N,Y,"",,"",S
"819","","Status stick bayonet 11w=50w x12","","S",15.5,13.2,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"820","","Status stick bayonet 15w=70w","","S",17,15,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"821","","Status stick screw 20w=88w","","S",22,18.9,0,0,"",0,N,N,N,Y,"Ampul+mum",,"",S
"822","","Steroplast 16 washproof plasters x24","","S",12,8,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"823","","Lemsip cold & flu breat esy 5's x6","","S",8,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"824","","Lemsip max stength 5's x6","","S",14,12,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"825","","Zoflora a x12","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo,Glue+tape+card+gillet",,"",S
"826","","Zoflora d x12","","S",8.5,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"827","","Dishcloth white 12's x10","","S",10,8,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"828","","Dusters cloths yellow 10's x12","","S",11.5,8.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"829","","Essential skewers 100's","","S",1,0.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"830","","Essential flexi straws (pipet) 225's x12","","S",12,7.5,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"831","","Milka White chocolate 100g x22","","S",13.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"832","","Nutella 12x48g","","S",8.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"833","","Mandul Chocolate pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"834","","Mandul Kiwi pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"835","","Mandul Apple pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"836","","Mandul Strawberry pie 300g","","S",1.5,1.11,0,0,"",0,N,N,N,Y,"Cake",,"",S
"837","","Dan'or lemon half moon","","S",1.15,0.87,0,0,"",0,N,N,N,Y,"Cake",,"",S
"838","","Dan'or marble half moon","","S",1.15,0.87,0,0,"",0,N,N,N,Y,"Cake",,"",S
"839","","Balconi cereal","","S",1.1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"840","","Dulcesol lemon cake 270g","","S",1.1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"841","","Tasty ginger cake","","S",1.1,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"842","","Yorkie raisn x36 2for£1pm","","S",12,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"843","","Kitkat vanilla 24x45g","","S",8.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"844","","Milka caramel bar x30","","S",12,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"845","","Halls watermelon x20","","S",7.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"846","","Kinder surprise 72x20g","","S",35,31,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"847","","Grinder small x12","","S",6,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"848","","Cocktail stick 250's x20","","S",7,4.5,0,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"849","","Clipper lighter mini x48","","S",18,15,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"850","","Bournville 36x45g","","S",18,14,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"852","","Rowntrees fruit gums 36x48g","","S",13,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"853","","Gusparo mini croissant 200g","","S",0.9,0,0,0,"",0,N,N,N,Y,"Cake",,"",S
"854","","Fry's peppermint cream 48x49g","","S",23,18.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"855","","Cadbury bournville x36","","S",17,14,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"856","","Guylian original praline 24x35g","","S",10,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"857","","Jammie dodgers 18x140g","","S",8,0,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
